customer_id,name,gender,age,city,sign_up_date,loyalty_score
1809,Deborah Campos,F,48,Scottland,2025-05-27,73
1810,Samantha Mercado,M,31,Jamesbury,2023-04-10,89
1811,Timothy Richard,F,37,South Karenside,2023-06-06,36
1812,Ashley Baker,M,23,Patrickshire,2023-09-01,95
1813,Anthony Clements,F,35,West Richardchester,2025-10-13,67
1814,David Williams,M,59,Kingburgh,2025-01-25,39
1815,Michael Caldwell,M,35,West Betty,2022-12-12,85
1816,Christopher Russell,F,34,Lake Steven,2025-07-10,6
1817,Nathaniel Alexander,M,40,West James,2024-12-23,39
1818,Ross Cox,M,29,Lake Vanessa,2024-11-24,58
1819,Mark Morris,F,40,Sharonton,2024-04-01,15
1820,Donald Barnett,F,43,Johnsonshire,2022-12-31,45
1821,Robert Evans,F,52,North Chad,2023-09-20,45
1822,Mark Mcdonald,M,23,Christianland,2023-10-21,63
1823,Monica Cook,F,44,Bethton,2024-01-09,38
1824,Mark Simmons,M,44,Lake Ronaldbury,2023-08-16,28
1825,Paul Smith,M,70,Jeffreyberg,2023-09-04,43
1826,Joshua Hart,F,24,Ryantown,2024-04-18,6
1827,Julia Oconnell,M,18,Carsontown,2023-09-28,60
1828,Garrett Stewart,M,69,Toddport,2025-02-20,86
1829,Carolyn Mckinney,F,26,Parrishville,2025-04-03,54
1830,John Watson,M,51,Simsbury,2025-03-07,79
1831,Derek Oconnell,M,35,Abbottberg,2022-12-11,42
1832,Mallory Ruiz,M,63,Stewartburgh,2024-01-17,89
1833,Anna Watson,F,55,Morganhaven,2025-04-28,93
1834,Kelsey Hughes,F,41,East Jasminehaven,2023-05-12,62
1835,Susan Conley,F,49,South Michaeltown,2024-03-12,6
1836,Lisa Brown,F,35,New Yvetteton,2025-03-15,83
1837,Linda Perry,F,44,Lake James,2023-04-18,64
1838,Jennifer Lara,M,68,Galvanfurt,2022-12-11,58
1839,Laurie Campbell,M,27,Adamschester,2023-05-15,91
1840,Jennifer Cain,F,63,Lisashire,2024-06-13,67
1841,Diana Washington,M,23,Morrisonhaven,2025-08-21,2
1842,Jill Carey,M,18,South Lesliebury,2024-12-02,80
1843,Jessica Franco,M,51,Port Jason,2023-01-20,36
1844,Karen Sullivan,M,55,Russellland,2024-03-10,86
1845,Mark Lewis,F,68,Melanieberg,2022-12-19,27
1846,Brenda Rollins,M,28,Ortegaberg,2023-03-28,11
1847,Troy Brown,F,29,Wilcoxland,2025-03-17,23
1848,Lisa Shepard,F,44,Wheelermouth,2024-10-18,84
1849,Brian Morrison,F,63,West Davidville,2025-09-18,12
1850,Robin Leon,M,18,Mortonton,2024-03-19,57
1851,Jason Green,F,43,Christopherside,2024-08-29,65
1852,Garrett Graham,M,35,Julieside,2025-03-31,17
1853,Olivia Horton,F,63,West Jonathanfurt,2023-06-27,34
1854,Amanda Munoz,M,62,New Stephaniefort,2024-02-27,58
1855,Mary Cohen,F,70,Millerstad,2025-07-19,91
1856,Steven Baker,F,27,East Wayne,2024-08-03,55
1857,Michael Anderson,M,35,Younghaven,2024-11-14,90
1858,Patrick Navarro,F,62,Chadbury,2024-08-15,53
1859,William Powell,F,63,North Aaron,2024-02-29,51
1860,Diane Stafford,F,67,South Tonya,2025-01-12,57
1861,Alexandra Johnson,F,59,Lake Matthewton,2024-08-21,9
1862,Dwayne Anderson,F,51,East Kellyport,2023-01-21,58
1863,James Curtis,M,48,Port Patricia,2023-12-27,41
1864,Charles Smith,F,47,Lake Charles,2025-03-24,29
1865,Natalie Gonzalez,M,29,New Chelsea,2025-07-07,30
1866,Patricia Hudson,M,51,Lawrenceview,2023-03-20,9
1867,Casey Marshall,F,50,Fitzgeraldfort,2024-12-01,78
1868,Stephen Gaines,F,59,South Josephville,2025-10-01,20
1869,Tracy Huffman,M,44,Bonniestad,2024-11-14,9
1870,Jeremy Hester,M,22,Karenstad,2024-04-09,33
1871,Christina Mcgee,M,18,Lake Jeremiahfort,2024-01-01,97
1872,William Long,M,40,North Theodore,2023-05-12,9
1873,Kyle Rollins,M,23,Brandichester,2024-05-17,26
1874,Martha Johnson MD,F,20,New Bryan,2024-08-24,23
1875,Sean Gardner,F,34,Christophermouth,2025-07-24,44
1876,Stephen Petersen,F,64,East Tamaraburgh,2024-08-26,90
1877,Eric Lowe,M,26,Knappborough,2023-04-18,76
1878,Selena Martinez,M,22,Richardfort,2024-10-26,31
1879,Donald Rush,M,43,East Jamesbury,2025-01-03,17
1880,Jessica Oconnor,M,31,Jasonchester,2024-01-17,30
1881,Ronald Elliott,F,40,East Sheristad,2025-01-13,18
1882,Tammy Sandoval,F,19,Thorntonland,2023-05-23,97
1883,Rebecca Archer,M,66,New David,2025-07-10,35
1884,Megan Hoover,M,21,South Jessicaberg,2023-07-18,58
1885,Gina Day,F,68,Hornechester,2022-12-16,66
1886,Craig Castro,F,20,Dayborough,2024-01-06,9
1887,Taylor Davis,F,65,Port Jasonberg,2025-01-20,78
1888,Catherine Jones,F,64,Youngshire,2024-10-04,8
1889,Luis Farrell,M,49,Jamesview,2025-08-04,49
1890,Eric Jennings,F,30,North Marcus,2022-12-13,98
1891,Michael Johnston,F,48,East Robinfort,2023-03-07,69
1892,Michael Moore,M,22,North Aaronstad,2023-02-02,64
1893,Barry Scott,M,53,Swansonstad,2025-10-14,34
1894,Daniel Noble,M,20,Jameschester,2023-05-11,48
1895,Stephanie Anderson,F,34,Coffeychester,2023-11-23,56
1896,Teresa Valdez,M,51,Knightton,2023-12-30,39
1897,Karen Daniel,F,44,North Rose,2024-04-28,29
1898,Michael Marshall,F,56,East Michellebury,2024-12-07,21
1899,Patrick Johnson,M,50,Lake John,2024-06-07,44
1900,Juan Vargas,F,56,East Antonio,2023-02-25,18
1901,Andrew Perry,M,60,Ashleyland,2023-11-28,66
1902,Erica Wells,F,32,Jessicaton,2024-10-08,27
1903,James Ward,F,41,Tinahaven,2024-12-09,79
1904,Keith James,F,38,Nicholasside,2024-10-28,13
1905,Rachel Torres,F,34,Lake Melissaburgh,2025-08-19,32
1906,Kenneth Leon,F,42,Jennifertown,2022-12-17,28
1907,Scott Henderson,M,65,Ryanborough,2024-12-23,61
1908,April Jackson,M,35,New Victoria,2024-10-19,2
1909,Connor Johnson,M,35,West Bradleymouth,2025-04-07,71
1910,Katherine Johnson,M,39,Timothyfurt,2024-02-01,100
1911,Justin George,F,52,Lake Phyllis,2024-08-09,73
1912,Anthony Phillips,F,40,Lake Kimside,2023-12-11,49
1913,Melissa Rice,F,18,Wellsview,2025-06-06,25
1914,Richard Graham,M,20,Donnaberg,2023-06-22,62
1915,Colin Edwards,F,38,Mayview,2023-12-31,52
1916,Brandon Paul,F,26,West Justin,2025-11-24,11
1917,Jennifer Santos,F,49,West Jessestad,2025-11-02,55
1918,Ricky Escobar,M,53,East Timothy,2023-09-26,70
1919,Stephanie Patrick,F,54,Zacharyfurt,2024-04-07,41
1920,Diana Sloan,F,52,Michelleside,2025-05-07,24
1921,Brandon Coleman,F,19,New Jeffberg,2024-08-22,11
1922,Jeremy Gilbert,F,59,Kimberlyton,2023-02-20,67
1923,Nicole Johnson,M,56,West Lori,2025-06-12,88
1924,Paul Mitchell,M,44,Lake Williamberg,2024-08-20,93
1925,Timothy Smith,F,61,North Allisonchester,2023-09-08,61
1926,Robert Sims MD,M,62,New Kyle,2024-12-12,2
1927,Mark Thompson,M,21,New Steven,2024-10-16,95
1928,Crystal Myers,F,44,South Stephanieburgh,2023-03-19,47
1929,Robert Johnson,F,35,New Gloriaview,2023-05-09,43
1930,Jessica Watkins,M,34,North Kathy,2024-04-04,59
1931,Allen Brown,M,48,Westchester,2024-04-04,71
1932,Rebecca Miller,M,44,Williamshaven,2025-09-24,96
1933,Lisa Barber,M,19,Connieview,2023-10-08,17
1934,Sandra Soto,M,38,East Saraburgh,2024-06-30,85
1935,Robert Ortiz,F,34,Lake Deanna,2024-08-03,87
1936,Karen Robertson,F,65,New Monicatown,2024-12-10,79
1937,Mark Floyd,M,35,Devinview,2025-03-22,9
1938,Roger Wright,M,35,South Amber,2023-08-02,79
1939,Kevin Gutierrez,M,63,Woodshire,2025-04-23,65
1940,Sara Bennett,M,24,New Nicoleview,2025-09-30,11
1941,John Butler,M,51,Melissashire,2025-07-21,99
1942,Beth Zamora,F,20,Port Jeffreymouth,2024-07-08,33
1943,Angela Smith,M,41,Perezton,2025-02-15,87
1944,Carlos Arnold,F,45,East Emily,2023-08-23,96
1945,Scott Scott,M,49,Wrightview,2024-12-26,21
1946,Richard Neal,F,37,East Michelle,2023-09-22,41
1947,Judy Simpson,M,43,Cameronhaven,2023-08-03,58
1948,Kelsey Chandler,F,51,Lake Amberburgh,2024-09-24,100
1949,Timothy Potter,M,45,Cortezstad,2023-06-23,14
1950,Anthony Campbell,M,66,North Jennifer,2023-12-13,7
1951,Erika Cabrera,M,64,Jessicafurt,2023-05-27,55
1952,Joshua Arellano,M,22,Pruittland,2023-04-15,9
1953,Nichole Johnson,M,37,South Michelleview,2024-07-05,45
1954,Marissa Morris,F,57,Wellstown,2024-12-26,85
1955,Megan Perez,F,27,East Shannon,2023-05-18,43
1956,David Howard,M,18,Hardyfurt,2023-12-08,16
1957,Jamie Torres,M,26,Navarroport,2023-09-27,4
1958,Michael Stewart,F,28,Kristietown,2025-06-10,47
1959,Sharon Wilkerson MD,F,48,Port Troybury,2023-03-27,48
1960,Robert Rodriguez,M,41,Millermouth,2024-12-24,20
1961,Johnathan Moran,M,47,Lake Tamaraside,2023-02-09,40
1962,Jonathan Vaughan,M,57,New Russellmouth,2025-04-02,45
1963,Donald Moore,M,45,New Vickie,2022-12-24,50
1964,Mary Marshall,M,33,Gilberthaven,2023-07-24,38
1965,Mary Caldwell,M,19,South Moniquefort,2023-04-09,2
1966,Daniel Smith,M,51,North Suzanne,2024-03-02,9
1967,Abigail Davis,M,28,East Kurtton,2024-07-09,7
1968,Jennifer Thomas,M,34,Staceyburgh,2023-03-30,70
1969,Daniel Weeks,M,60,Henryhaven,2025-03-22,60
1970,Terry Todd,M,19,East Jennifer,2023-06-08,18
1971,Roberto Turner,M,49,East Rachelmouth,2025-06-30,20
1972,Brian Shaw,M,34,Howardmouth,2023-04-05,25
1973,Brandon Mcdonald,M,32,South Robert,2022-12-17,72
1974,Dakota Ortiz,F,35,Wheelerview,2023-12-25,21
1975,Jose Bradley,F,45,Harrisborough,2023-01-06,29
1976,April Brooks,M,20,Michaelfort,2023-10-30,87
1977,Sierra Lee,M,34,South Lindamouth,2024-07-23,63
1978,Carlos Schwartz,F,50,South Kristenberg,2024-09-05,25
1979,Misty Cole,M,66,East Danatown,2024-10-15,21
1980,Taylor Larsen,M,64,Carterville,2023-04-28,65
1981,Christine Webster,M,46,Lake Erikahaven,2024-09-14,50
1982,Kimberly Scott,M,53,Wisetown,2024-08-18,77
1983,Robert Sanchez,F,61,Lake John,2025-07-16,60
1984,Dr. Joshua Monroe Jr.,F,29,West Gregoryland,2024-09-05,15
1985,Kerri Todd,M,65,Brittanyview,2024-09-23,63
1986,Kathy Morris,M,65,Lloydfort,2024-08-20,63
1987,Dana Ferrell,F,21,Port Theresa,2024-06-27,8
1988,Danielle Andrews,F,56,North Beverlyland,2024-06-14,80
1989,Robert Clark,F,52,Smithmouth,2024-08-24,13
1990,James Wilson,M,28,Johnsonton,2024-01-20,44
1991,Courtney Williams,M,39,East Lucas,2024-01-25,56
1992,Denise Hines,F,67,Lake Miranda,2024-02-19,12
1993,Kenneth Jones,M,34,Davidside,2025-09-06,51
1994,Dennis Buchanan,M,25,East Randall,2023-05-05,17
1995,Ashley Wilson,M,58,Patelshire,2023-09-07,82
1996,Michael Wilson,F,26,Justinside,2024-03-13,52
1997,Stephanie Smith,F,58,Tiffanyfurt,2025-04-29,12
1998,Lisa Newman,F,61,East Kathrynmouth,2024-04-23,59
1999,Larry Clarke,M,40,Andreville,2023-11-02,59
2000,Jonathan Prince,M,65,New Michaelmouth,2024-05-13,83
